date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
2084-06,3891893,3917686,3943479,3969272,3995065,4020859,4046652,4072445,4084539,4096634,4108728,4120823,4132917,4146719,4160522,4174324,4188127,4201929,4283163,4364398,4445632,4526867,4608101,4655255,4702408,4749562,4796715,4843869,4853796,4863724,4873651,4883579,4893506,4906933,4920360,4933786,4947213,4960640,4965153,4969665,4974178,4978690,4983203,4963163,4943123,4923082,4903042,4883002,4851883,4820764,4789646,4758527,4727408,4700450,4673492,4646535,4619577,4592619,4571458,4550296,4529135,4507973,4486812,4504538,4522265,4539991,4557718,4575444,4569683,4563921,4558160,4552398,4546637,4516548,4486459,4456369,4426280,4396191,4241594,4086997,3932399,3777802,3623205,3462043,3300881,3139719,2978557,2817395,2628396,2439396,2250397,2061397,1872398,1633576,1394754,1155933,917111,678289,642416,606542,570669
2084-07,3891127,3917020,3942912,3968804,3994697,4020589,4046482,4072374,4084580,4096787,4108993,4121200,4133406,4147366,4161326,4175287,4189247,4203207,4284388,4365570,4446751,4527933,4609114,4656079,4703043,4750008,4796972,4843937,4853642,4863347,4873053,4882758,4892463,4905838,4919213,4932588,4945963,4959338,4964181,4969025,4973868,4978712,4983555,4963894,4944234,4924573,4904913,4885252,4854078,4822905,4791731,4760558,4729384,4702276,4675168,4648060,4620952,4593844,4572308,4550772,4529235,4507699,4486163,4503406,4520649,4537893,4555136,4572379,4566655,4560930,4555206,4549481,4543757,4515192,4486628,4458063,4429499,4400934,4246653,4092373,3938092,3783812,3629531,3467195,3304858,3142522,2980185,2817849,2628761,2439673,2250585,2061497,1872409,1633863,1395316,1156770,918223,679677,643700,607723,571747
2084-08,3890361,3916353,3942345,3968337,3994329,4020320,4046312,4072304,4084622,4096941,4109259,4121578,4133896,4148014,4162132,4176250,4190368,4204486,4285614,4366743,4447871,4529000,4610128,4656903,4703679,4750454,4797230,4844005,4853488,4862971,4872454,4881937,4891420,4904743,4918067,4931390,4944714,4958037,4963211,4968385,4973558,4978732,4983906,4964625,4945344,4926063,4906782,4887501,4856273,4825045,4793817,4762589,4731361,4704103,4676845,4649586,4622328,4595070,4573159,4551248,4529336,4507425,4485514,4502274,4519034,4535795,4552555,4569315,4563627,4557940,4552252,4546565,4540877,4513837,4486797,4459757,4432717,4405677,4251713,4097749,3943785,3789821,3635857,3472346,3308836,3145325,2981815,2818304,2629127,2439951,2250774,2061598,1872421,1634150,1395879,1157607,919336,681065,644985,608905,572824
2084-09,3889596,3915687,3941778,3967869,3993960,4020051,4046142,4072233,4084663,4097094,4109524,4121955,4134385,4148661,4162937,4177213,4191489,4205765,4286840,4367915,4448991,4530066,4611141,4657728,4704314,4750901,4797487,4844074,4853334,4862595,4871855,4881116,4890376,4903648,4916920,4930192,4943464,4956736,4962240,4967745,4973249,4978754,4984258,4965356,4946455,4927553,4908652,4889750,4858468,4827185,4795903,4764620,4733338,4705929,4678521,4651112,4623704,4596295,4574009,4551723,4529437,4507151,4484865,4501142,4517419,4533696,4549973,4566250,4560599,4554949,4549298,4543648,4537997,4512482,4486966,4461451,4435935,4410420,4256773,4103125,3949478,3795830,3642183,3477498,3312813,3148128,2983443,2818758,2629493,2440228,2250963,2061698,1872433,1634437,1396441,1158445,920449,682453,646269,610086,573902
2084-10,3888830,3915021,3941211,3967401,3993592,4019782,4045973,4072163,4084705,4097247,4109790,4122332,4134874,4149308,4163742,4178176,4192610,4207044,4288066,4369088,4450111,4531133,4612155,4658552,4704950,4751347,4797745,4844142,4853180,4862218,4871257,4880295,4889333,4902553,4915774,4928994,4942215,4955435,4961270,4967105,4972940,4978775,4984610,4966088,4947566,4929044,4910522,4892000,4860663,4829326,4797989,4766652,4735315,4707756,4680197,4652639,4625080,4597521,4574860,4552199,4529538,4506877,4484216,4500010,4515804,4531598,4547392,4563186,4557572,4551958,4546345,4540731,4535117,4511126,4487135,4463145,4439154,4415163,4261832,4108501,3955171,3801840,3648509,3482650,3316791,3150931,2985072,2819213,2629859,2440505,2251152,2061798,1872444,1634723,1397003,1159282,921562,683841,647554,611267,574980
2084-11,3888065,3914354,3940644,3966934,3993223,4019513,4045802,4072092,4084746,4097401,4110055,4122710,4135364,4149956,4164547,4179139,4193730,4208322,4289291,4370260,4451230,4532199,4613168,4659376,4705585,4751793,4798002,4844210,4853026,4861842,4870658,4879474,4888290,4901459,4914628,4927796,4940965,4954134,4960300,4966465,4972631,4978796,4984962,4966819,4948677,4930534,4912392,4894249,4862858,4831466,4800075,4768683,4737292,4709583,4681874,4654164,4626455,4598746,4575710,4552674,4529639,4506603,4483567,4498878,4514189,4529499,4544810,4560121,4554544,4548967,4543391,4537814,4532237,4509771,4487305,4464838,4442372,4419906,4266892,4113878,3960863,3807849,3654835,3487802,3320768,3153735,2986701,2819668,2630226,2440783,2251341,2061898,1872456,1635011,1397565,1160120,922674,685229,648838,612448,576057
2084-12,3887299,3913688,3940077,3966466,3992855,4019244,4045633,4072022,4084788,4097554,4110321,4123087,4135853,4150603,4165352,4180102,4194851,4209601,4290517,4371433,4452350,4533266,4614182,4660201,4706221,4752240,4798260,4844279,4852873,4861466,4870060,4878653,4887247,4900364,4913481,4926598,4939715,4952832,4959328,4965824,4972321,4978817,4985313,4967550,4949787,4932024,4914261,4896498,4865052,4833606,4802161,4770715,4739269,4711410,4683550,4655691,4627831,4599972,4576561,4553151,4529740,4506330,4482919,4497746,4512574,4527401,4542229,4557056,4551516,4545977,4540437,4534898,4529358,4508416,4487475,4466533,4445592,4424650,4271952,4119255,3966557,3813860,3661162,3492954,3324746,3156538,2988330,2820122,2630591,2441060,2251529,2061998,1872467,1635297,1398127,1160957,923787,686617,650123,613629,577135
2085-01,3886635,3913079,3939523,3965967,3992411,4018855,4045299,4071743,4084622,4097501,4110380,4123259,4136138,4151071,4166005,4180938,4195872,4210805,4291688,4372570,4453453,4534335,4615218,4661073,4706928,4752782,4798637,4844492,4852857,4861222,4869587,4877952,4886317,4899319,4912322,4925324,4938327,4951329,4958109,4964889,4971669,4978449,4985229,4967897,4950564,4933232,4915899,4898567,4867123,4835679,4804234,4772790,4741346,4713333,4685319,4657306,4629292,4601279,4577775,4554271,4530767,4507263,4483759,4497521,4511283,4525045,4538807,4552569,4547682,4542795,4537907,4533020,4528133,4507818,4487502,4467187,4446871,4426556,4274782,4123008,3971233,3819459,3667685,3498626,3329567,3160507,2991448,2822389,2632227,2442064,2251902,2061739,1871577,1634902,1398227,1161551,924876,688201,651558,614915,578273
2085-02,3885972,3912471,3938970,3965469,3991968,4018466,4044965,4071464,4084456,4097448,4110439,4123431,4136423,4151540,4166657,4181774,4196891,4212008,4292857,4373706,4454556,4535405,4616254,4661944,4707634,4753325,4799015,4844705,4852842,4860978,4869115,4877251,4885388,4898276,4911163,4924051,4936938,4949826,4956890,4963954,4971017,4978081,4985145,4968243,4951341,4934439,4917537,4900635,4869192,4837750,4806307,4774865,4743422,4715255,4687088,4658921,4630754,4602587,4578990,4555392,4531795,4508197,4484600,4497296,4509993,4522689,4535386,4548082,4543847,4539612,4535378,4531143,4526908,4507219,4487530,4467840,4448151,4428462,4277611,4126760,3975910,3825059,3674208,3504298,3334387,3164477,2994566,2824656,2633862,2443069,2252275,2061482,1870688,1634507,1398327,1162146,925966,689785,652993,616202,579410
2085-03,3885310,3911863,3938417,3964971,3991524,4018078,4044631,4071185,4084290,4097394,4110499,4123603,4136708,4152009,4167309,4182610,4197910,4213211,4294027,4374842,4455658,4536473,4617289,4662815,4708341,4753866,4799392,4844918,4852826,4860734,4868643,4876551,4884459,4897232,4910005,4922777,4935550,4948323,4955671,4963018,4970366,4977713,4985061,4968589,4952118,4935646,4919175,4902703,4871262,4839821,4808381,4776940,4745499,4717178,4688857,4660536,4632215,4603894,4580203,4556513,4532822,4509132,4485441,4497072,4508703,4520333,4531964,4543595,4540013,4536430,4532848,4529265,4525683,4506620,4487557,4468495,4449432,4430369,4280442,4130514,3980587,3830659,3680732,3509970,3339209,3168447,2997686,2826924,2635499,2444074,2252648,2061223,1869798,1634112,1398426,1162740,927054,691368,654428,617488,580548
2085-04,3884646,3911254,3937863,3964472,3991080,4017689,4044297,4070906,4084123,4097341,4110558,4123776,4136993,4152477,4167962,4183446,4198931,4214415,4295197,4375979,4456761,4537543,4618325,4663686,4709047,4754409,4799770,4845131,4852811,4860491,4868170,4875850,4883530,4896188,4908846,4921504,4934162,4946820,4954451,4962083,4969714,4977346,4984977,4968936,4952895,4936854,4920813,4904772,4873333,4841893,4810454,4779014,4747575,4719100,4690626,4662151,4633677,4605202,4581418,4557634,4533849,4510065,4486281,4496846,4507412,4517977,4528543,4539108,4536178,4533248,4530319,4527389,4524459,4506022,4487585,4469149,4450712,4432275,4283271,4134267,3985263,3836259,3687255,3515642,3344029,3172417,3000804,2829191,2637134,2445078,2253021,2060965,1868908,1633717,1398526,1163334,928143,692952,655863,618774,581686
2085-05,3883983,3910647,3937310,3963973,3990637,4017300,4043964,4070627,4083957,4097288,4110618,4123949,4137279,4152947,4168615,4184282,4199950,4215618,4296367,4377115,4457864,4538612,4619361,4664558,4709755,4754951,4800148,4845345,4852796,4860247,4867699,4875150,4882601,4895144,4907687,4920231,4932774,4945317,4953232,4961147,4969063,4976978,4984893,4969282,4953672,4938061,4922451,4906840,4875402,4843965,4812527,4781090,4749652,4721024,4692395,4663767,4635138,4606510,4582632,4558755,4534877,4511000,4487122,4496622,4506122,4515621,4525121,4534621,4532344,4530066,4527789,4525511,4523234,4505423,4487613,4469802,4451992,4434181,4286101,4138020,3989940,3841859,3693779,3521315,3348851,3176386,3003922,2831458,2638770,2446082,2253394,2060706,1868018,1633322,1398625,1163929,929232,694536,657298,620061,582823
2085-06,3883321,3910039,3936757,3963475,3990193,4016912,4043630,4070348,4083791,4097234,4110678,4124121,4137564,4153416,4169267,4185119,4200970,4216822,4297537,4378252,4458967,4539682,4620397,4665429,4710461,4755494,4800526,4845558,4852781,4860003,4867226,4874448,4881671,4894100,4906528,4918957,4931385,4943814,4952013,4960212,4968411,4976610,4984809,4969629,4954449,4939268,4924088,4908908,4877472,4846036,4814601,4783165,4751729,4722947,4694164,4665382,4636599,4607817,4583846,4559875,4535905,4511934,4487963,4496397,4504831,4513266,4521700,4530134,4528509,4526884,4525259,4523634,4522009,4504825,4487641,4470456,4453272,4436088,4288931,4141774,3994616,3847459,3700302,3526987,3353671,3180356,3007040,2833725,2640406,2447086,2253767,2060447,1867128,1632926,1398724,1164523,930321,696119,658733,621347,583961
2085-07,3882657,3909430,3936203,3962976,3989749,4016523,4043296,4070069,4083625,4097181,4110737,4124293,4137849,4153884,4169919,4185955,4201990,4218025,4298707,4379388,4460070,4540751,4621433,4666301,4711168,4756036,4800903,4845771,4852765,4859759,4866754,4873748,4880742,4893056,4905369,4917683,4929996,4942310,4950793,4959276,4967759,4976242,4984725,4969975,4955226,4940476,4925727,4910977,4879543,4848108,4816674,4785239,4753805,4724869,4695933,4666997,4638061,4609125,4585061,4560996,4536932,4512867,4488803,4496172,4503541,4510909,4518278,4525647,4524674,4523702,4522729,4521757,4520784,4504226,4487668,4471110,4454552,4437994,4291760,4145526,3999293,3853059,3706825,3532658,3358492,3184325,3010159,2835992,2642041,2448090,2254140,2060189,1866238,1632531,1398824,1165117,931410,697703,660168,622633,585099
2085-08,3881994,3908822,3935650,3962478,3989306,4016134,4042962,4069790,4083459,4097128,4110796,4124465,4138134,4154353,4170572,4186791,4203010,4219229,4299877,4380525,4461173,4541821,4622469,4667172,4711875,4756578,4801281,4845984,4852750,4859516,4866281,4873047,4879813,4892012,4904211,4916409,4928608,4940807,4949574,4958341,4967107,4975874,4984641,4970322,4956003,4941683,4927364,4913045,4881612,4850180,4818747,4787315,4755882,4726792,4697702,4668613,4639523,4610433,4586275,4562117,4537960,4513802,4489644,4495947,4502250,4508554,4514857,4521160,4520840,4520520,4520200,4519880,4519560,4503628,4487696,4471765,4455833,4439901,4294591,4149280,4003970,3858659,3713349,3538331,3363313,3188295,3013277,2838259,2643677,2449095,2254512,2059930,1865348,1632136,1398924,1165711,932499,699287,661603,623920,586236
2085-09,3881331,3908214,3935097,3961980,3988863,4015745,4042628,4069511,4083293,4097074,4110856,4124637,4138419,4154822,4171224,4187627,4204029,4220432,4301046,4381661,4462275,4542890,4623504,4668043,4712582,4757120,4801659,4846198,4852735,4859272,4865810,4872347,4878884,4890968,4903052,4915136,4927220,4939304,4948355,4957405,4966456,4975506,4984557,4970668,4956779,4942891,4929002,4915113,4883682,4852251,4820820,4789389,4757958,4728714,4699471,4670227,4640984,4611740,4587489,4563238,4538987,4514736,4490485,4495723,4500960,4506198,4511435,4516673,4517005,4517338,4517670,4518003,4518335,4503029,4487724,4472418,4457113,4441807,4297420,4153033,4008646,3864259,3719872,3544003,3368134,3192264,3016395,2840526,2645312,2450099,2254885,2059672,1864458,1631740,1399023,1166305,933588,700870,663038,625206,587374
2085-10,3880669,3907606,3934544,3961482,3988419,4015357,4042294,4069232,4083126,4097021,4110915,4124810,4138704,4155290,4171876,4188463,4205049,4221635,4302216,4382797,4463378,4543959,4624540,4668914,4713288,4757663,4802037,4846411,4852720,4859029,4865337,4871646,4877955,4889924,4901893,4913863,4925832,4937801,4947135,4956470,4965804,4975139,4984473,4971015,4957557,4944098,4930640,4917182,4885753,4854323,4822894,4791464,4760035,4730638,4701240,4671843,4642445,4613048,4588703,4564359,4540014,4515670,4491325,4495497,4499669,4503842,4508014,4512186,4513171,4514156,4515140,4516125,4517110,4502431,4487751,4473072,4458392,4443713,4300250,4156786,4013323,3869859,3726396,3549675,3372955,3196234,3019514,2842793,2646948,2451103,2255258,2059413,1863568,1631345,1399122,1166900,934677,702454,664473,626492,588512
2085-11,3880005,3906997,3933990,3960983,3987975,4014968,4041960,4068953,4082960,4096967,4110975,4124982,4138989,4155759,4172529,4189299,4206069,4222839,4303386,4383934,4464481,4545029,4625576,4669786,4713995,4758205,4802414,4846624,4852704,4858784,4864865,4870945,4877025,4888880,4900734,4912589,4924443,4936298,4945916,4955534,4965153,4974771,4984389,4971361,4958333,4945306,4932278,4919250,4887822,4856395,4824967,4793540,4762112,4732561,4703010,4673458,4643907,4614356,4589918,4565480,4541042,4516604,4492166,4495273,4498379,4501486,4504592,4507699,4509336,4510973,4512611,4514248,4515885,4501832,4487779,4473726,4459673,4445620,4303080,4160540,4017999,3875459,3732919,3555347,3377776,3200204,3022633,2845061,2648584,2452108,2255631,2059155,1862678,1630950,1399222,1167494,935766,704038,665908,627779,589649
2085-12,3879342,3906390,3933437,3960484,3987532,4014579,4041627,4068674,4082794,4096914,4111034,4125154,4139274,4156228,4173181,4190135,4207088,4224042,4304556,4385070,4465584,4546098,4626612,4670657,4714702,4758747,4802792,4846837,4852689,4858541,4864392,4870244,4876096,4887836,4899576,4911315,4923055,4934795,4944697,4954599,4964501,4974403,4984305,4971708,4959111,4946513,4933916,4921319,4889893,4858467,4827040,4795614,4764188,4734483,4704778,4675073,4645368,4615663,4591132,4566601,4542069,4517538,4493007,4495048,4497089,4499130,4501171,4503212,4505502,4507792,4510081,4512371,4514661,4501234,4487807,4474380,4460953,4447526,4305909,4164292,4022676,3881059,3739442,3561019,3382596,3204174,3025751,2847328,2650220,2453112,2256005,2058897,1861789,1630556,1399322,1168089,936855,705622,667344,629065,590787
2086-01,3878886,3905938,3932991,3960044,3987096,4014149,4041201,4068254,4082486,4096718,4110950,4125182,4139414,4156555,4173696,4190837,4207978,4225119,4305642,4386164,4466687,4547209,4627732,4671632,4715533,4759433,4803334,4847234,4852861,4858489,4864116,4869744,4875371,4886950,4898529,4910107,4921686,4933265,4943381,4953497,4963612,4973728,4983844,4971680,4959515,4947351,4935186,4923022,4891706,4860390,4829073,4797757,4766441,4736575,4706710,4676844,4646979,4617113,4592594,4568075,4543556,4519037,4494518,4495357,4496197,4497036,4497876,4498715,4501806,4504897,4507987,4511078,4514169,4500642,4487115,4473589,4460062,4446535,4306565,4166595,4026626,3886656,3746686,3567543,3388401,3209258,3030116,2850973,2652904,2454835,2256767,2058698,1860629,1629919,1399209,1168498,937788,707078,668691,630303,591916
2086-02,3878429,3905487,3932545,3959603,3986661,4013719,4040777,4067835,4082179,4096522,4110866,4125209,4139553,4156882,4174210,4191539,4208867,4226196,4306727,4387258,4467790,4548321,4628852,4672608,4716364,4760119,4803875,4847631,4853034,4858437,4863841,4869244,4874647,4886065,4897482,4908900,4920317,4931735,4942064,4952394,4962723,4973053,4983382,4971651,4959919,4948188,4936456,4924725,4893519,4862312,4831106,4799899,4768693,4738667,4708641,4678615,4648589,4618563,4594056,4569550,4545043,4520537,4496030,4495668,4495305,4494943,4494580,4494218,4498110,4502002,4505894,4509786,4513678,4500051,4486424,4472798,4459171,4445544,4307221,4168898,4030576,3892253,3753930,3574068,3394206,3214343,3034481,2854619,2655589,2456559,2257530,2058500,1859470,1629283,1399096,1168908,938721,708534,670038,631542,593045
2086-03,3877973,3905036,3932099,3959162,3986225,4013289,4040352,4067415,4081871,4096326,4110782,4125237,4139693,4157209,4174725,4192240,4209756,4227272,4307812,4388352,4468892,4549432,4629972,4673583,4717194,4760806,4804417,4848028,4853207,4858386,4863564,4868743,4873922,4885179,4896436,4907692,4918949,4930206,4940749,4951292,4961835,4972378,4982921,4971622,4960324,4949025,4937727,4926428,4895332,4864235,4833139,4802042,4770946,4740759,4710572,4680386,4650199,4620012,4595518,4571024,4546530,4522036,4497542,4495978,4494414,4492849,4491285,4489721,4494414,4499107,4503801,4508494,4513187,4499460,4485733,4472007,4458280,4444553,4307877,4171201,4034526,3897850,3761174,3580592,3400010,3219429,3038847,2858265,2658274,2458283,2258293,2058302,1858311,1628647,1398983,1169318,939654,709990,671385,632780,594174
2086-04,3877515,3904583,3931652,3958721,3985789,4012858,4039926,4066995,4081563,4096130,4110698,4125265,4139833,4157536,4175239,4192943,4210646,4228349,4308898,4389446,4469995,4550543,4631092,4674558,4718025,4761491,4804958,4848424,4853379,4858334,4863288,4868243,4873198,4884294,4895389,4906485,4917580,4928676,4939433,4950189,4960946,4971702,4982459,4971593,4960728,4949862,4938997,4928131,4897145,4866158,4835172,4804185,4773199,4742852,4712504,4682157,4651809,4621462,4596980,4572499,4548017,4523536,4499054,4496288,4493522,4490757,4487991,4485225,4490719,4496213,4501707,4507201,4512695,4498868,4485041,4471215,4457388,4443561,4308532,4173504,4038475,3903447,3768418,3587116,3405815,3224513,3043212,2861910,2660958,2460006,2259055,2058103,1857151,1628010,1398869,1169728,940587,711446,672732,634018,595304
2086-05,3877058,3904132,3931206,3958280,3985354,4012427,4039501,4066575,4081255,4095934,4110614,4125293,4139973,4157864,4175754,4193645,4211535,4229426,4309983,4390541,4471098,4551656,4632213,4675535,4718856,4762178,4805499,4848821,4853551,4858282,4863012,4867743,4872473,4883408,4894342,4905277,4916211,4927146,4938116,4949087,4960057,4971028,4981998,4971565,4961132,4950700,4940267,4929834,4898957,4868081,4837204,4806328,4775451,4744943,4714435,4683928,4653420,4622912,4598443,4573974,4549504,4525035,4500566,4496598,4492631,4488663,4484696,4480728,4487023,4493318,4499614,4505909,4512204,4498277,4484350,4470424,4456497,4442570,4309188,4175807,4042425,3909044,3775662,3593641,3411620,3229598,3047577,2865556,2663643,2461730,2259818,2057905,1855992,1627374,1398756,1170139,941521,712903,674080,635256,596433
2086-06,3876602,3903681,3930760,3957839,3984918,4011998,4039077,4066156,4080947,4095738,4110530,4125321,4140112,4158190,4176268,4194346,4212424,4230502,4311068,4391634,4472201,4552767,4633333,4676510,4719687,4762864,4806041,4849218,4853724,4858230,4862736,4867242,4871748,4882522,4893295,4904069,4914842,4925616,4936800,4947984,4959168,4970352,4981536,4971536,4961536,4951537,4941537,4931537,4900770,4870004,4839237,4808471,4777704,4747036,4716367,4685699,4655030,4624362,4599905,4575448,4550992,4526535,4502078,4496909,4491739,4486570,4481400,4476231,4483327,4490424,4497520,4504617,4511713,4497686,4483659,4469633,4455606,4441579,4309844,4178110,4046375,3914641,3782906,3600165,3417424,3234684,3051943,2869202,2666328,2463454,2260581,2057707,1854833,1626738,1398643,1170549,942454,714359,675427,636494,597562
2086-07,3876145,3903230,3930314,3957398,3984483,4011567,4038652,4065736,4080639,4095542,4110446,4125349,4140252,4158517,4176783,4195048,4213314,4231579,4312154,4392729,4473303,4553878,4634453,4677485,4720518,4763550,4806583,4849615,4853897,4858179,4862460,4866742,4871024,4881637,4892249,4902862,4913474,4924087,4935484,4946882,4958279,4969677,4981074,4971507,4961940,4952374,4942807,4933240,4902583,4871926,4841270,4810613,4779956,4749127,4718298,4687469,4656640,4625811,4601367,4576922,4552478,4528033,4503589,4497218,4490847,4484477,4478106,4471735,4479632,4487529,4495427,4503324,4511221,4497094,4482968,4468841,4454715,4440588,4310500,4180412,4050325,3920237,3790149,3606689,3423228,3239768,3056307,2872847,2669012,2465177,2261343,2057508,1853673,1626101,1398530,1170958,943387,715815,676774,637732,598691
2086-08,3875689,3902778,3929868,3956958,3984047,4011137,4038226,4065316,4080331,4095346,4110362,4125377,4140392,4158845,4177298,4195750,4214203,4232656,4313239,4393823,4474406,4554990,4635573,4678461,4721348,4764236,4807123,4850011,4854069,4858126,4862184,4866241,4870299,4880751,4891202,4901654,4912105,4922557,4934168,4945779,4957391,4969002,4980613,4971479,4962345,4953211,4944077,4934943,4904396,4873849,4843303,4812756,4782209,4751219,4720230,4689240,4658251,4627261,4602829,4578397,4553965,4529533,4505101,4497528,4489956,4482383,4474811,4467238,4475936,4484635,4493333,4502032,4510730,4496503,4482277,4468050,4453824,4439597,4311156,4182715,4054275,3925834,3797393,3613213,3429033,3244853,3060673,2876493,2671697,2466901,2262106,2057310,1852514,1625465,1398417,1171368,944320,717271,678121,638971,599820
2086-09,3875232,3902327,3929422,3956517,3983612,4010707,4037802,4064897,4080024,4095151,4110277,4125404,4140531,4159171,4177811,4196452,4215092,4233732,4314324,4394916,4475509,4556101,4636693,4679436,4722179,4764922,4807665,4850408,4854241,4858074,4861908,4865741,4869574,4879865,4890155,4900446,4910736,4921027,4932852,4944677,4956501,4968326,4980151,4971450,4962749,4954048,4945347,4936646,4906209,4875772,4845336,4814899,4784462,4753312,4722162,4691011,4659861,4628711,4604291,4579872,4555452,4531033,4506613,4497839,4489064,4480290,4471515,4462741,4472241,4481740,4491240,4500739,4510239,4495912,4481586,4467259,4452933,4438606,4311812,4185018,4058225,3931431,3804637,3619737,3434838,3249938,3065039,2880139,2674382,2468625,2262869,2057112,1851355,1624829,1398304,1171778,945253,718727,679468,640209,600950
2086-10,3874776,3901876,3928976,3956076,3983176,4010277,4037377,4064477,4079716,4094955,4110193,4125432,4140671,4159499,4178326,4197154,4215981,4234809,4315410,4396011,4476611,4557212,4637813,4680411,4723010,4765608,4808207,4850805,4854414,4858023,4861632,4865241,4868850,4878979,4889109,4899238,4909368,4919497,4931536,4943574,4955613,4967651,4979690,4971422,4963154,4954886,4946618,4938350,4908023,4877696,4847368,4817041,4786714,4755403,4724092,4692782,4661471,4630160,4605753,4581346,4556939,4532532,4508125,4498149,4488173,4478197,4468221,4458245,4468545,4478846,4489146,4499447,4509747,4495320,4480894,4466467,4452041,4437614,4312467,4187321,4062174,3937028,3811881,3626262,3440643,3255023,3069404,2883785,2677067,2470349,2263631,2056913,1850195,1624193,1398191,1172188,946186,720184,680816,641447,602079
2086-11,3874318,3901423,3928529,3955635,3982740,4009846,4036951,4064057,4079408,4094759,4110109,4125460,4140811,4159826,4178841,4197856,4216871,4235886,4316495,4397105,4477714,4558324,4638933,4681387,4723841,4766294,4808748,4851202,4854587,4857971,4861356,4864740,4868125,4878093,4888062,4898030,4907999,4917967,4930219,4942471,4954724,4966976,4979228,4971393,4963558,4955723,4947888,4940053,4909836,4879619,4849401,4819184,4788967,4757496,4726024,4694553,4663081,4631610,4607215,4582821,4558426,4534032,4509637,4498459,4487281,4476104,4464926,4453748,4464850,4475951,4487053,4498154,4509256,4494729,4480203,4465676,4451150,4436623,4313123,4189624,4066124,3942625,3819125,3632786,3446447,3260108,3073769,2887430,2679751,2472072,2264394,2056715,1849036,1623557,1398078,1172598,947119,721640,682163,642685,603208
2086-12,3873861,3900972,3928083,3955194,3982305,4009415,4036526,4063637,4079100,4094562,4110025,4125487,4140950,4160152,4179355,4198557,4217760,4236962,4317580,4398199,4478817,4559436,4640054,4682363,4724672,4766980,4809289,4851598,4854758,4857919,4861079,4864240,4867400,4877208,4887015,4896823,4906630,4916438,4928904,4941370,4953835,4966301,4978767,4971365,4963963,4956560,4949158,4941756,4911649,4881541,4851434,4821326,4791219,4759587,4727955,4696324,4664692,4633060,4608678,4584296,4559913,4535531,4511149,4498769,4486390,4474010,4461631,4449251,4461154,4473057,4484959,4496862,4508765,4494138,4479512,4464885,4450259,4435632,4313779,4191927,4070074,3948222,3826369,3639310,3452252,3265193,3078135,2891076,2682436,2473796,2265157,2056517,1847877,1622921,1397965,1173008,948052,723096,683510,643923,604337
2087-01,3873657,3900726,3927794,3954862,3981931,4008999,4036068,4063136,4078712,4094287,4109863,4125438,4141014,4160387,4179760,4199133,4218506,4237879,4318572,4399265,4479957,4560650,4641343,4683522,4725701,4767879,4810058,4852237,4855187,4858137,4861088,4864038,4866988,4876600,4886212,4895825,4905437,4915049,4927627,4940205,4952784,4965362,4977940,4970963,4963986,4957010,4950033,4943056,4913160,4883264,4853368,4823472,4793576,4761803,4730030,4698256,4666483,4634710,4610103,4585496,4560889,4536282,4511675,4498734,4485793,4472853,4459912,4446971,4459132,4471293,4483453,4495614,4507775,4492741,4477707,4462673,4447639,4432605,4312999,4193393,4073788,3954182,3834576,3646733,3458890,3271047,3083204,2895361,2685711,2476061,2266410,2056760,1847110,1622502,1397894,1173286,948678,724070,684523,644975,605428
2087-02,3873453,3900479,3927505,3954531,3981557,4008582,4035608,4062634,4078323,4094012,4109700,4125389,4141078,4160622,4180165,4199709,4219252,4238796,4319563,4400330,4481098,4561865,4642632,4684681,4726730,4768778,4810827,4852876,4855616,4858356,4861096,4863836,4866576,4875993,4885410,4894827,4904244,4913661,4926351,4939042,4951732,4964423,4977113,4970562,4964010,4957459,4950907,4944356,4914671,4884986,4855302,4825617,4795932,4764018,4732103,4700189,4668274,4636360,4611528,4586697,4561865,4537034,4512202,4498700,4485198,4471695,4458193,4444691,4457110,4469529,4481947,4494366,4506785,4491343,4475902,4460460,4445019,4429577,4312218,4194860,4077501,3960143,3842784,3654156,3465529,3276901,3088274,2899646,2688985,2478325,2267664,2057004,1846343,1622083,1397823,1173563,949303,725043,685535,646027,606518
2087-03,3873249,3900233,3927216,3954199,3981183,4008166,4035150,4062133,4077935,4093737,4109538,4125340,4141142,4160856,4180570,4200285,4219999,4239713,4320555,4401396,4482238,4563079,4643921,4685840,4727759,4769677,4811596,4853515,4856045,4858575,4861104,4863634,4866164,4875386,4884607,4893829,4903050,4912272,4925075,4937878,4950680,4963483,4976286,4970160,4964034,4957909,4951783,4945657,4916183,4886710,4857236,4827763,4798289,4766233,4734177,4702122,4670066,4638010,4612954,4587897,4562841,4537784,4512728,4498665,4484601,4470538,4456474,4442411,4455088,4467765,4480442,4493119,4505796,4489947,4474098,4458248,4442399,4426550,4311438,4196327,4081215,3966104,3850992,3661580,3472168,3282756,3093344,2903932,2692261,2480590,2268918,2057247,1845576,1621664,1397752,1173840,949928,726016,686547,647078,607609
